source,bin_id,threshold,TP,FP,FN,size_A,size_B,TPR,FPR
ABHD17C,2,0.2,79,576,825,655,904,0.08738938053097345,0.8793893129770992
ABHD17C,3,0.1,33,622,331,655,364,0.09065934065934066,0.9496183206106871
ABHD17C,4,0.05,24,631,143,655,167,0.1437125748502994,0.9633587786259542
ABHD17C,5,0.02,11,644,49,655,60,0.18333333333333332,0.983206106870229
ABHD17C,6,0.01,7,648,22,655,29,0.2413793103448276,0.9893129770992366
ABHD17C,7,0.005,3,652,13,655,16,0.1875,0.9954198473282443
ABHD17C,8,0.001,0,655,0,655,0,0.0,1.0
ABHD17C,9,0.0005,0,655,0,655,0,0.0,1.0
ABHD17C,10,0.0001,0,655,0,655,0,0.0,1.0
MRPL34,1,0.5,306,830,2958,1136,3264,0.09375,0.7306338028169014
MRPL34,2,0.2,90,1046,788,1136,878,0.10250569476082004,0.920774647887324
MRPL34,3,0.1,37,1099,331,1136,368,0.10054347826086957,0.9674295774647887
MRPL34,4,0.05,18,1118,153,1136,171,0.10526315789473684,0.9841549295774648
MRPL34,5,0.02,4,1132,67,1136,71,0.056338028169014086,0.9964788732394366
MRPL34,6,0.01,2,1134,36,1136,38,0.05263157894736842,0.9982394366197183
MRPL34,7,0.005,2,1134,22,1136,24,0.08333333333333333,0.9982394366197183
MRPL34,8,0.001,1,1135,11,1136,12,0.08333333333333333,0.9991197183098591
MRPL34,9,0.0005,1,1135,9,1136,10,0.1,0.9991197183098591
MRPL34,10,0.0001,1,1135,8,1136,9,0.1111111111111111,0.9991197183098591
RASIP1,1,0.5,203,774,3649,977,3852,0.052699896157840084,0.7922210849539406
RASIP1,2,0.2,60,917,1148,977,1208,0.04966887417218543,0.9385875127942682
RASIP1,3,0.1,23,954,532,977,555,0.04144144144144144,0.9764585465711362
RASIP1,4,0.05,10,967,253,977,263,0.03802281368821293,0.9897645854657113
RASIP1,5,0.02,5,972,100,977,105,0.047619047619047616,0.9948822927328557
RASIP1,6,0.01,2,975,58,977,60,0.03333333333333333,0.9979529170931423
RASIP1,7,0.005,1,976,28,977,29,0.034482758620689655,0.9989764585465711
RASIP1,8,0.001,0,977,5,977,5,0.0,1.0
RASIP1,9,0.0005,0,977,3,977,3,0.0,1.0
RASIP1,10,0.0001,0,977,3,977,3,0.0,1.0
TMEM115,1,0.5,313,707,2955,1020,3268,0.09577723378212974,0.6931372549019608
TMEM115,2,0.2,101,919,749,1020,850,0.1188235294117647,0.9009803921568628
TMEM115,3,0.1,39,981,303,1020,342,0.11403508771929824,0.961764705882353
TMEM115,4,0.05,16,1004,132,1020,148,0.10810810810810811,0.984313725490196
TMEM115,5,0.02,4,1016,49,1020,53,0.07547169811320754,0.996078431372549
TMEM115,6,0.01,1,1019,15,1020,16,0.0625,0.9990196078431373
TMEM115,7,0.005,1,1019,11,1020,12,0.08333333333333333,0.9990196078431373
TMEM115,8,0.001,0,1020,3,1020,3,0.0,1.0
TMEM115,9,0.0005,0,1020,0,1020,0,0.0,1.0
TMEM115,10,0.0001,0,1020,0,1020,0,0.0,1.0
ARHGAP26,1,0.5,483,1222,2824,1705,3307,0.14605382521923194,0.7167155425219941
ARHGAP26,2,0.2,166,1539,695,1705,861,0.19279907084785133,0.9026392961876832
ARHGAP26,3,0.1,78,1627,280,1705,358,0.21787709497206703,0.9542521994134897
ARHGAP26,4,0.05,33,1672,106,1705,139,0.23741007194244604,0.9806451612903225
ARHGAP26,5,0.02,13,1692,29,1705,42,0.30952380952380953,0.992375366568915
ARHGAP26,6,0.01,6,1699,16,1705,22,0.2727272727272727,0.9964809384164223
ARHGAP26,7,0.005,2,1703,8,1705,10,0.2,0.9988269794721407
ARHGAP26,8,0.001,1,1704,2,1705,3,0.3333333333333333,0.9994134897360704
ARHGAP26,9,0.0005,0,1705,1,1705,1,0.0,1.0
ARHGAP26,10,0.0001,0,1705,0,1705,0,0.0,1.0
PLPP3,1,0.5,683,1540,2577,2223,3260,0.20950920245398774,0.692757534862798
PLPP3,2,0.2,228,1995,612,2223,840,0.2714285714285714,0.8974358974358975
PLPP3,3,0.1,105,2118,242,2223,347,0.3025936599423631,0.9527665317139001
PLPP3,4,0.05,42,2181,93,2223,135,0.3111111111111111,0.9811066126855601
PLPP3,5,0.02,12,2211,37,2223,49,0.24489795918367346,0.9946018893387314
PLPP3,6,0.01,5,2218,14,2223,19,0.2631578947368421,0.9977507872244714
PLPP3,7,0.005,2,2221,6,2223,8,0.25,0.9991003148897886
PLPP3,8,0.001,0,2223,0,2223,0,0.0,1.0
PLPP3,9,0.0005,0,2223,0,2223,0,0.0,1.0
PLPP3,10,0.0001,0,2223,0,2223,0,0.0,1.0
PDP1,1,0.5,764,1883,2425,2647,3189,0.23957353402320478,0.7113713638080846
PDP1,2,0.2,254,2393,646,2647,900,0.2822222222222222,0.904042312051379
PDP1,3,0.1,110,2537,262,2647,372,0.2956989247311828,0.9584435209671326
PDP1,4,0.05,53,2594,101,2647,154,0.34415584415584416,0.9799773328296184
PDP1,5,0.02,25,2622,40,2647,65,0.38461538461538464,0.9905553456743483
PDP1,6,0.01,15,2632,22,2647,37,0.40540540540540543,0.994333207404609
PDP1,7,0.005,4,2643,10,2647,14,0.2857142857142857,0.9984888553078958
PDP1,8,0.001,2,2645,1,2647,3,0.6666666666666666,0.9992444276539478
PDP1,9,0.0005,1,2646,0,2647,1,1.0,0.9996222138269739
PDP1,10,0.0001,0,2647,0,2647,0,0.0,1.0
ENSA,1,0.5,286,935,3025,1221,3311,0.08637873754152824,0.7657657657657657
ENSA,2,0.2,75,1146,769,1221,844,0.08886255924170616,0.9385749385749386
ENSA,3,0.1,34,1187,323,1221,357,0.09523809523809523,0.9721539721539721
ENSA,4,0.05,18,1203,148,1221,166,0.10843373493975904,0.9852579852579852
ENSA,5,0.02,6,1215,54,1221,60,0.1,0.995085995085995
ENSA,6,0.01,3,1218,23,1221,26,0.11538461538461539,0.9975429975429976
ENSA,7,0.005,2,1219,12,1221,14,0.14285714285714285,0.9983619983619983
ENSA,8,0.001,0,1221,3,1221,3,0.0,1.0
ENSA,9,0.0005,0,1221,2,1221,2,0.0,1.0
ENSA,10,0.0001,0,1221,1,1221,1,0.0,1.0
ZNF22,1,0.5,402,1059,2923,1461,3325,0.12090225563909775,0.7248459958932238
ZNF22,2,0.2,118,1343,740,1461,858,0.13752913752913754,0.919233401779603
ZNF22,3,0.1,55,1406,289,1461,344,0.15988372093023256,0.9623545516769336
ZNF22,4,0.05,18,1443,146,1461,164,0.10975609756097561,0.9876796714579056
ZNF22,5,0.02,6,1455,62,1461,68,0.08823529411764706,0.9958932238193019
ZNF22,6,0.01,3,1458,33,1461,36,0.08333333333333333,0.997946611909651
ZNF22,7,0.005,1,1460,22,1461,23,0.043478260869565216,0.999315537303217
ZNF22,8,0.001,0,1461,5,1461,5,0.0,1.0
ZNF22,9,0.0005,0,1461,2,1461,2,0.0,1.0
ZNF22,10,0.0001,0,1461,1,1461,1,0.0,1.0
HSPA13,1,0.5,480,1172,2795,1652,3275,0.1465648854961832,0.7094430992736077
HSPA13,2,0.2,139,1513,693,1652,832,0.16706730769230768,0.9158595641646489
HSPA13,3,0.1,59,1593,265,1652,324,0.18209876543209877,0.9642857142857143
HSPA13,4,0.05,26,1626,117,1652,143,0.18181818181818182,0.9842615012106537
HSPA13,5,0.02,9,1643,42,1652,51,0.17647058823529413,0.9945520581113801
HSPA13,6,0.01,5,1647,18,1652,23,0.21739130434782608,0.9969733656174334
HSPA13,7,0.005,2,1650,11,1652,13,0.15384615384615385,0.9987893462469734
HSPA13,8,0.001,0,1652,1,1652,1,0.0,1.0
HSPA13,9,0.0005,0,1652,1,1652,1,0.0,1.0
HSPA13,10,0.0001,0,1652,1,1652,1,0.0,1.0
RGS12,1,0.5,600,1539,2675,2139,3275,0.183206106870229,0.7194950911640954
RGS12,2,0.2,151,1988,682,2139,833,0.18127250900360145,0.9294062646096307
RGS12,3,0.1,84,2055,273,2139,357,0.23529411764705882,0.9607293127629734
RGS12,4,0.05,42,2097,127,2139,169,0.2485207100591716,0.9803646563814866
RGS12,5,0.02,16,2123,47,2139,63,0.25396825396825395,0.9925198690977092
RGS12,6,0.01,7,2132,24,2139,31,0.22580645161290322,0.9967274427302478
RGS12,7,0.005,4,2135,12,2139,16,0.25,0.9981299672744273
RGS12,8,0.001,1,2138,2,2139,3,0.3333333333333333,0.9995324918186068
RGS12,9,0.0005,0,2139,1,2139,1,0.0,1.0
RGS12,10,0.0001,0,2139,0,2139,0,0.0,1.0
POLG,1,0.5,660,1801,2564,2461,3224,0.20471464019851116,0.7318163348232426
POLG,2,0.2,162,2299,651,2461,813,0.1992619926199262,0.934173100365705
POLG,3,0.1,54,2407,249,2461,303,0.1782178217821782,0.9780577001219016
POLG,4,0.05,31,2430,116,2461,147,0.2108843537414966,0.987403494514425
POLG,5,0.02,7,2454,45,2461,52,0.1346153846153846,0.9971556277935798
POLG,6,0.01,4,2457,14,2461,18,0.2222222222222222,0.9983746444534742
POLG,7,0.005,1,2460,7,2461,8,0.125,0.9995936611133686
POLG,8,0.001,0,2461,2,2461,2,0.0,1.0
POLG,9,0.0005,0,2461,1,2461,1,0.0,1.0
POLG,10,0.0001,0,2461,1,2461,1,0.0,1.0
CLIC1,1,0.5,926,2174,2387,3100,3313,0.27950498038031996,0.7012903225806452
CLIC1,2,0.2,269,2831,615,3100,884,0.3042986425339366,0.9132258064516129
CLIC1,3,0.1,121,2979,236,3100,357,0.3389355742296919,0.9609677419354838
CLIC1,4,0.05,55,3045,114,3100,169,0.3254437869822485,0.9822580645161291
CLIC1,5,0.02,20,3080,44,3100,64,0.3125,0.9935483870967742
CLIC1,6,0.01,11,3089,28,3100,39,0.28205128205128205,0.9964516129032258
CLIC1,7,0.005,6,3094,15,3100,21,0.2857142857142857,0.9980645161290322
CLIC1,8,0.001,1,3099,3,3100,4,0.25,0.9996774193548387
CLIC1,9,0.0005,1,3099,2,3100,3,0.3333333333333333,0.9996774193548387
CLIC1,10,0.0001,0,3100,2,3100,2,0.0,1.0
B3GNT8,1,0.5,124,230,3165,354,3289,0.03770142900577683,0.6497175141242938
B3GNT8,2,0.2,38,316,824,354,862,0.04408352668213457,0.8926553672316384
B3GNT8,3,0.1,16,338,347,354,363,0.0440771349862259,0.9548022598870056
B3GNT8,4,0.05,7,347,174,354,181,0.03867403314917127,0.980225988700565
B3GNT8,5,0.02,3,351,72,354,75,0.04,0.9915254237288136
B3GNT8,6,0.01,3,351,34,354,37,0.08108108108108109,0.9915254237288136
B3GNT8,7,0.005,0,354,10,354,10,0.0,1.0
B3GNT8,8,0.001,0,354,2,354,2,0.0,1.0
B3GNT8,9,0.0005,0,354,2,354,2,0.0,1.0
B3GNT8,10,0.0001,0,354,1,354,1,0.0,1.0
TNFRSF1B,1,0.5,735,2607,2596,3342,3331,0.2206544581206845,0.7800718132854578
TNFRSF1B,2,0.2,180,3162,781,3342,961,0.18730489073881373,0.9461400359066428
TNFRSF1B,3,0.1,70,3272,349,3342,419,0.16706443914081145,0.9790544584081389
TNFRSF1B,4,0.05,28,3314,148,3342,176,0.1590909090909091,0.9916217833632556
TNFRSF1B,5,0.02,5,3337,62,3342,67,0.07462686567164178,0.9985038898862957
TNFRSF1B,6,0.01,4,3338,28,3342,32,0.125,0.9988031119090365
TNFRSF1B,7,0.005,3,3339,10,3342,13,0.23076923076923078,0.9991023339317774
TNFRSF1B,8,0.001,3,3339,2,3342,5,0.6,0.9991023339317774
TNFRSF1B,9,0.0005,1,3341,1,3342,2,0.5,0.9997007779772591
TNFRSF1B,10,0.0001,0,3342,0,3342,0,0.0,1.0
MAP1LC3B2,1,0.5,84,208,3203,292,3287,0.02555521752357773,0.7123287671232876
MAP1LC3B2,2,0.2,26,266,798,292,824,0.03155339805825243,0.910958904109589
MAP1LC3B2,3,0.1,12,280,335,292,347,0.0345821325648415,0.958904109589041
MAP1LC3B2,4,0.05,8,284,130,292,138,0.057971014492753624,0.9726027397260274
MAP1LC3B2,5,0.02,4,288,46,292,50,0.08,0.9863013698630136
MAP1LC3B2,6,0.01,1,291,25,292,26,0.038461538461538464,0.9965753424657534
MAP1LC3B2,7,0.005,0,292,11,292,11,0.0,1.0
MAP1LC3B2,8,0.001,0,292,0,292,0,0.0,1.0
MAP1LC3B2,9,0.0005,0,292,0,292,0,0.0,1.0
MAP1LC3B2,10,0.0001,0,292,0,292,0,0.0,1.0
RNFT1,1,0.5,36,98,3237,134,3273,0.010999083409715857,0.7313432835820896
RNFT1,2,0.2,10,124,861,134,871,0.011481056257175661,0.9253731343283582
RNFT1,3,0.1,2,132,375,134,377,0.005305039787798408,0.9850746268656716
RNFT1,4,0.05,1,133,172,134,173,0.005780346820809248,0.9925373134328358
RNFT1,5,0.02,1,133,70,134,71,0.014084507042253521,0.9925373134328358
RNFT1,6,0.01,1,133,38,134,39,0.02564102564102564,0.9925373134328358
RNFT1,7,0.005,0,134,23,134,23,0.0,1.0
RNFT1,8,0.001,0,134,4,134,4,0.0,1.0
RNFT1,9,0.0005,0,134,0,134,0,0.0,1.0
RNFT1,10,0.0001,0,134,0,134,0,0.0,1.0
THADA,1,0.5,323,909,2995,1232,3318,0.09734779987944545,0.7378246753246753
THADA,2,0.2,94,1138,763,1232,857,0.10968494749124855,0.9237012987012987
THADA,3,0.1,44,1188,299,1232,343,0.1282798833819242,0.9642857142857143
THADA,4,0.05,19,1213,119,1232,138,0.13768115942028986,0.984577922077922
THADA,5,0.02,7,1225,32,1232,39,0.1794871794871795,0.9943181818181818
THADA,6,0.01,3,1229,14,1232,17,0.17647058823529413,0.997564935064935
THADA,7,0.005,3,1229,7,1232,10,0.3,0.997564935064935
THADA,8,0.001,0,1232,1,1232,1,0.0,1.0
THADA,9,0.0005,0,1232,0,1232,0,0.0,1.0
THADA,10,0.0001,0,1232,0,1232,0,0.0,1.0
FAIM,1,0.5,690,1636,2496,2326,3186,0.21657250470809794,0.70335339638865
FAIM,2,0.2,179,2147,589,2326,768,0.23307291666666666,0.9230438521066208
FAIM,3,0.1,66,2260,224,2326,290,0.22758620689655173,0.9716251074806534
FAIM,4,0.05,29,2297,95,2326,124,0.23387096774193547,0.9875322441960447
FAIM,5,0.02,10,2316,26,2326,36,0.2777777777777778,0.9957007738607051
FAIM,6,0.01,6,2320,13,2326,19,0.3157894736842105,0.9974204643164231
FAIM,7,0.005,1,2325,4,2326,5,0.2,0.9995700773860705
FAIM,8,0.001,0,2326,0,2326,0,0.0,1.0
FAIM,9,0.0005,0,2326,0,2326,0,0.0,1.0
FAIM,10,0.0001,0,2326,0,2326,0,0.0,1.0
MT1F,1,0.5,189,739,3145,928,3334,0.05668866226754649,0.7963362068965517
MT1F,2,0.2,47,881,861,928,908,0.051762114537444934,0.9493534482758621
MT1F,3,0.1,16,912,347,928,363,0.0440771349862259,0.9827586206896551
MT1F,4,0.05,6,922,151,928,157,0.03821656050955414,0.9935344827586207
MT1F,5,0.02,2,926,49,928,51,0.0392156862745098,0.9978448275862069
MT1F,6,0.01,2,926,16,928,18,0.1111111111111111,0.9978448275862069
MT1F,7,0.005,1,927,6,928,7,0.14285714285714285,0.9989224137931034
MT1F,8,0.001,1,927,3,928,4,0.25,0.9989224137931034
MT1F,9,0.0005,1,927,2,928,3,0.3333333333333333,0.9989224137931034
MT1F,10,0.0001,1,927,0,928,1,1.0,0.9989224137931034
TRPC4AP,1,0.5,330,1090,3071,1420,3401,0.09703028521023228,0.7676056338028169
TRPC4AP,2,0.2,71,1349,851,1420,922,0.0770065075921909,0.95
TRPC4AP,3,0.1,31,1389,375,1420,406,0.07635467980295567,0.9781690140845071
TRPC4AP,4,0.05,19,1401,181,1420,200,0.095,0.9866197183098592
TRPC4AP,5,0.02,10,1410,77,1420,87,0.11494252873563218,0.9929577464788732
TRPC4AP,6,0.01,4,1416,45,1420,49,0.08163265306122448,0.9971830985915493
TRPC4AP,7,0.005,1,1419,26,1420,27,0.037037037037037035,0.9992957746478873
TRPC4AP,8,0.001,1,1419,3,1420,4,0.25,0.9992957746478873
TRPC4AP,9,0.0005,0,1420,2,1420,2,0.0,1.0
TRPC4AP,10,0.0001,0,1420,1,1420,1,0.0,1.0
MESP1,1,0.5,679,2000,2646,2679,3325,0.20421052631578948,0.7465472191116088
MESP1,2,0.2,194,2485,706,2679,900,0.21555555555555556,0.927584919746174
MESP1,3,0.1,96,2583,279,2679,375,0.256,0.9641657334826428
MESP1,4,0.05,40,2639,112,2679,152,0.2631578947368421,0.9850690556177678
MESP1,5,0.02,15,2664,43,2679,58,0.25862068965517243,0.9944008958566629
MESP1,6,0.01,7,2672,16,2679,23,0.30434782608695654,0.9973870847331093
MESP1,7,0.005,3,2676,6,2679,9,0.3333333333333333,0.9988801791713325
MESP1,8,0.001,0,2679,1,2679,1,0.0,1.0
MESP1,9,0.0005,0,2679,1,2679,1,0.0,1.0
MESP1,10,0.0001,0,2679,0,2679,0,0.0,1.0
KLHL7,1,0.5,203,757,3110,960,3313,0.061273769996981586,0.7885416666666667
KLHL7,2,0.2,52,908,875,960,927,0.05609492988133765,0.9458333333333333
KLHL7,3,0.1,17,943,368,960,385,0.04415584415584416,0.9822916666666667
KLHL7,4,0.05,7,953,181,960,188,0.03723404255319149,0.9927083333333333
KLHL7,5,0.02,2,958,69,960,71,0.028169014084507043,0.9979166666666667
KLHL7,6,0.01,1,959,31,960,32,0.03125,0.9989583333333333
KLHL7,7,0.005,1,959,16,960,17,0.058823529411764705,0.9989583333333333
KLHL7,8,0.001,0,960,8,960,8,0.0,1.0
KLHL7,9,0.0005,0,960,5,960,5,0.0,1.0
KLHL7,10,0.0001,0,960,3,960,3,0.0,1.0
XPO7,1,0.5,1308,2192,2441,3500,3749,0.3488930381435049,0.6262857142857143
XPO7,2,0.2,512,2988,744,3500,1256,0.40764331210191085,0.8537142857142858
XPO7,3,0.1,274,3226,355,3500,629,0.4356120826709062,0.9217142857142857
XPO7,4,0.05,165,3335,188,3500,353,0.46742209631728043,0.9528571428571428
XPO7,5,0.02,96,3404,95,3500,191,0.5026178010471204,0.9725714285714285
XPO7,6,0.01,60,3440,55,3500,115,0.5217391304347826,0.9828571428571429
XPO7,7,0.005,41,3459,35,3500,76,0.5394736842105263,0.9882857142857143
XPO7,8,0.001,22,3478,6,3500,28,0.7857142857142857,0.9937142857142857
XPO7,9,0.0005,18,3482,6,3500,24,0.75,0.9948571428571429
XPO7,10,0.0001,1,3499,4,3500,5,0.2,0.9997142857142857
TRA2A,1,0.5,760,2226,2408,2986,3168,0.2398989898989899,0.7454789015405224
TRA2A,2,0.2,184,2802,618,2986,802,0.22942643391521197,0.9383791024782318
TRA2A,3,0.1,76,2910,257,2986,333,0.22822822822822822,0.9745478901540523
TRA2A,4,0.05,38,2948,106,2986,144,0.2638888888888889,0.9872739450770261
TRA2A,5,0.02,16,2970,32,2986,48,0.3333333333333333,0.9946416610850636
TRA2A,6,0.01,3,2983,15,2986,18,0.16666666666666666,0.9989953114534494
TRA2A,7,0.005,1,2985,9,2986,10,0.1,0.9996651038178165
TRA2A,8,0.001,0,2986,2,2986,2,0.0,1.0
TRA2A,9,0.0005,0,2986,0,2986,0,0.0,1.0
TRA2A,10,0.0001,0,2986,0,2986,0,0.0,1.0
PDLIM2,1,0.5,618,1598,2584,2216,3202,0.1930043722673329,0.7211191335740073
PDLIM2,2,0.2,190,2026,652,2216,842,0.22565320665083136,0.9142599277978339
PDLIM2,3,0.1,75,2141,239,2216,314,0.23885350318471338,0.9661552346570397
PDLIM2,4,0.05,31,2185,104,2216,135,0.22962962962962963,0.9860108303249098
PDLIM2,5,0.02,5,2211,31,2216,36,0.1388888888888889,0.9977436823104693
PDLIM2,6,0.01,3,2213,16,2216,19,0.15789473684210525,0.9986462093862816
PDLIM2,7,0.005,0,2216,9,2216,9,0.0,1.0
PDLIM2,8,0.001,0,2216,3,2216,3,0.0,1.0
PDLIM2,9,0.0005,0,2216,0,2216,0,0.0,1.0
PDLIM2,10,0.0001,0,2216,0,2216,0,0.0,1.0
SOX4,1,0.5,1341,3108,1803,4449,3144,0.4265267175572519,0.698583951449764
SOX4,2,0.2,394,4055,466,4449,860,0.45813953488372094,0.9114407732074623
SOX4,3,0.1,166,4283,180,4449,346,0.4797687861271676,0.9626882445493369
SOX4,4,0.05,83,4366,77,4449,160,0.51875,0.9813441222746685
SOX4,5,0.02,29,4420,31,4449,60,0.48333333333333334,0.9934816812766913
SOX4,6,0.01,12,4437,16,4449,28,0.42857142857142855,0.9973027646662171
SOX4,7,0.005,5,4444,7,4449,12,0.4166666666666667,0.9988761519442572
SOX4,8,0.001,2,4447,2,4449,4,0.5,0.9995504607777028
SOX4,9,0.0005,1,4448,1,4449,2,0.5,0.9997752303888514
SOX4,10,0.0001,0,4449,1,4449,1,0.0,1.0
MYEOV,1,0.5,306,858,3025,1164,3331,0.09186430501350945,0.7371134020618557
MYEOV,2,0.2,80,1084,786,1164,866,0.09237875288683603,0.9312714776632303
MYEOV,3,0.1,34,1130,309,1164,343,0.09912536443148688,0.9707903780068728
MYEOV,4,0.05,16,1148,130,1164,146,0.1095890410958904,0.9862542955326461
MYEOV,5,0.02,9,1155,42,1164,51,0.17647058823529413,0.9922680412371134
MYEOV,6,0.01,5,1159,16,1164,21,0.23809523809523808,0.9957044673539519
MYEOV,7,0.005,5,1159,9,1164,14,0.35714285714285715,0.9957044673539519
MYEOV,8,0.001,1,1163,3,1164,4,0.25,0.9991408934707904
MYEOV,9,0.0005,1,1163,2,1164,3,0.3333333333333333,0.9991408934707904
MYEOV,10,0.0001,0,1164,0,1164,0,0.0,1.0
CCDC36,1,0.5,147,362,3035,509,3182,0.04619736015084852,0.7111984282907662
CCDC36,2,0.2,51,458,751,509,802,0.06359102244389027,0.899803536345776
CCDC36,3,0.1,22,487,295,509,317,0.0694006309148265,0.9567779960707269
CCDC36,4,0.05,10,499,131,509,141,0.07092198581560284,0.9803536345776032
CCDC36,5,0.02,3,506,39,509,42,0.07142857142857142,0.9941060903732809
CCDC36,6,0.01,2,507,12,509,14,0.14285714285714285,0.9960707269155207
CCDC36,7,0.005,1,508,6,509,7,0.14285714285714285,0.9980353634577603
CCDC36,8,0.001,1,508,0,509,1,1.0,0.9980353634577603
CCDC36,9,0.0005,1,508,0,509,1,1.0,0.9980353634577603
CCDC36,10,0.0001,0,509,0,509,0,0.0,1.0
SMARCC1,1,0.5,1107,2987,2069,4094,3176,0.348551637279597,0.7296042989741085
SMARCC1,2,0.2,301,3793,476,4094,777,0.38738738738738737,0.9264777723497801
SMARCC1,3,0.1,135,3959,182,4094,317,0.42586750788643535,0.9670249145090376
SMARCC1,4,0.05,50,4044,72,4094,122,0.4098360655737705,0.9877870053737177
SMARCC1,5,0.02,14,4080,26,4094,40,0.35,0.9965803615046409
SMARCC1,6,0.01,4,4090,16,4094,20,0.2,0.9990229604298974
SMARCC1,7,0.005,2,4092,7,4094,9,0.2222222222222222,0.9995114802149487
SMARCC1,8,0.001,0,4094,1,4094,1,0.0,1.0
SMARCC1,9,0.0005,0,4094,0,4094,0,0.0,1.0
SMARCC1,10,0.0001,0,4094,0,4094,0,0.0,1.0
TNS2,1,0.5,719,1608,2498,2327,3217,0.22350015542430837,0.691018478727976
TNS2,2,0.2,203,2124,619,2327,822,0.24695863746958638,0.9127632144391921
TNS2,3,0.1,92,2235,248,2327,340,0.27058823529411763,0.9604641168886979
TNS2,4,0.05,36,2291,107,2327,143,0.2517482517482518,0.9845294370434036
TNS2,5,0.02,13,2314,27,2327,40,0.325,0.994413407821229
TNS2,6,0.01,4,2323,13,2327,17,0.23529411764705882,0.9982810485603781
TNS2,7,0.005,2,2325,5,2327,7,0.2857142857142857,0.9991405242801891
TNS2,8,0.001,0,2327,0,2327,0,0.0,1.0
TNS2,9,0.0005,0,2327,0,2327,0,0.0,1.0
TNS2,10,0.0001,0,2327,0,2327,0,0.0,1.0
PLEKHA5,1,0.5,646,1434,2570,2080,3216,0.20087064676616914,0.6894230769230769
PLEKHA5,2,0.2,174,1906,648,2080,822,0.2116788321167883,0.9163461538461538
PLEKHA5,3,0.1,74,2006,246,2080,320,0.23125,0.9644230769230769
PLEKHA5,4,0.05,33,2047,102,2080,135,0.24444444444444444,0.9841346153846153
PLEKHA5,5,0.02,14,2066,38,2080,52,0.2692307692307692,0.9932692307692308
PLEKHA5,6,0.01,7,2073,17,2080,24,0.2916666666666667,0.9966346153846154
PLEKHA5,7,0.005,3,2077,11,2080,14,0.21428571428571427,0.9985576923076923
PLEKHA5,8,0.001,0,2080,3,2080,3,0.0,1.0
PLEKHA5,9,0.0005,0,2080,3,2080,3,0.0,1.0
PLEKHA5,10,0.0001,0,2080,0,2080,0,0.0,1.0
LTN1,1,0.5,0,0,3262,0,3262,0.0,0.0
LTN1,2,0.2,0,0,842,0,842,0.0,0.0
LTN1,3,0.1,0,0,346,0,346,0.0,0.0
LTN1,4,0.05,0,0,149,0,149,0.0,0.0
LTN1,5,0.02,0,0,56,0,56,0.0,0.0
LTN1,6,0.01,0,0,25,0,25,0.0,0.0
LTN1,7,0.005,0,0,11,0,11,0.0,0.0
LTN1,8,0.001,0,0,0,0,0,0.0,0.0
LTN1,9,0.0005,0,0,0,0,0,0.0,0.0
LTN1,10,0.0001,0,0,0,0,0,0.0,0.0
NEAT1,1,0.5,0,0,3296,0,3296,0.0,0.0
NEAT1,2,0.2,0,0,832,0,832,0.0,0.0
NEAT1,3,0.1,0,0,335,0,335,0.0,0.0
NEAT1,4,0.05,0,0,143,0,143,0.0,0.0
NEAT1,5,0.02,0,0,49,0,49,0.0,0.0
NEAT1,6,0.01,0,0,22,0,22,0.0,0.0
NEAT1,7,0.005,0,0,11,0,11,0.0,0.0
NEAT1,8,0.001,0,0,2,0,2,0.0,0.0
NEAT1,9,0.0005,0,0,1,0,1,0.0,0.0
NEAT1,10,0.0001,0,0,1,0,1,0.0,0.0
SH3RF1,1,0.5,0,0,3289,0,3289,0.0,0.0
SH3RF1,2,0.2,0,0,858,0,858,0.0,0.0
SH3RF1,3,0.1,0,0,369,0,369,0.0,0.0
SH3RF1,4,0.05,0,0,161,0,161,0.0,0.0
SH3RF1,5,0.02,0,0,55,0,55,0.0,0.0
SH3RF1,6,0.01,0,0,27,0,27,0.0,0.0
SH3RF1,7,0.005,0,0,14,0,14,0.0,0.0
SH3RF1,8,0.001,0,0,3,0,3,0.0,0.0
SH3RF1,9,0.0005,0,0,1,0,1,0.0,0.0
SH3RF1,10,0.0001,0,0,0,0,0,0.0,0.0
ZNF764,1,0.5,0,0,3522,0,3522,0.0,0.0
ZNF764,2,0.2,0,0,1013,0,1013,0.0,0.0
ZNF764,3,0.1,0,0,419,0,419,0.0,0.0
ZNF764,4,0.05,0,0,200,0,200,0.0,0.0
ZNF764,5,0.02,0,0,73,0,73,0.0,0.0
ZNF764,6,0.01,0,0,33,0,33,0.0,0.0
ZNF764,7,0.005,0,0,17,0,17,0.0,0.0
ZNF764,8,0.001,0,0,2,0,2,0.0,0.0
ZNF764,9,0.0005,0,0,2,0,2,0.0,0.0
ZNF764,10,0.0001,0,0,2,0,2,0.0,0.0
PDCD6,1,0.5,0,0,3183,0,3183,0.0,0.0
PDCD6,2,0.2,0,0,810,0,810,0.0,0.0
PDCD6,3,0.1,0,0,323,0,323,0.0,0.0
PDCD6,4,0.05,0,0,135,0,135,0.0,0.0
PDCD6,5,0.02,0,0,43,0,43,0.0,0.0
PDCD6,6,0.01,0,0,25,0,25,0.0,0.0
PDCD6,7,0.005,0,0,10,0,10,0.0,0.0
PDCD6,8,0.001,0,0,2,0,2,0.0,0.0
PDCD6,9,0.0005,0,0,2,0,2,0.0,0.0
PDCD6,10,0.0001,0,0,1,0,1,0.0,0.0
