source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,ZFAS1,Complex,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.13416643,0.019108287491583
PLXNB1,hgnc:mesh:D017382,MT-RNR2,BIRC6,Activation,Complex,IncreaseAmount,0.923,0.86,0.86,3,2,2,-0.5759432,0.0184909654178632
PLXNB1,hgnc:uniprot:P25848,PPARA,SEL1L,Complex,Activation,IncreaseAmount,0.86,0.86,0.949271,2,2,6,-0.58752394,0.0181811047813418
PLXNB1,hgnc:mesh:D024821,hgnc:uniprot.chain:PRO_0000032458,VIM,Complex,Activation,IncreaseAmount,0.86,0.8775000000000001,0.9419,2,2,4,-0.069151506,0.0170884337179774
PLXNB1,hgnc:mesh:D017382,NRF1,FUS,Activation,Complex,DecreaseAmount,0.923,0.86,0.95,3,2,2,-0.41191763,0.0170093906228298
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,WASF2,Complex,Activation,IncreaseAmount,0.86,0.86,0.989,2,2,3,-0.41686845,0.0168164938669031
PLXNB1,hgnc:uniprot:P01533,POU2F1,YWHAB,Complex,Complex,DecreaseAmount,0.86,0.949980317,0.95,2,9,2,-0.12777808,0.0165274898667957
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,EFTUD2,Complex,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.8082281,0.0162672681486636
PLXNB1,hgnc:mesh:D024821,hgnc:uniprot.chain:PRO_0000032458,HIF1A,Complex,Activation,IncreaseAmount,0.86,0.8775000000000001,0.923,2,2,3,-0.36518505,0.0154048363841619
PLXNB1,hgnc:mesh:D017382,hgnc:uniprot:Q9UHZ2,EPAS1,Activation,DecreaseAmount,IncreaseAmount,0.923,0.86,0.86,3,2,1,-0.47754964,0.0140928853910987
PLXNB1,GSK3B,RFX1,PUM1,Activation,Phosphorylation,DecreaseAmount,0.86,0.993875,0.79,2,2,1,-0.45442972,0.0135505458213939
PLXNB1,hgnc:mesh:D017382,hgnc:mesh:D004785,PSMB1,Activation,Inhibition,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.32701543,0.0126274392506833
PLXNB1,hgnc:uniprot:P40136,hgnc:mesh:D006333,ITPR2,Complex,Complex,IncreaseAmount,0.9419,0.9824999999999999,0.86,4,31,2,-0.5547881,0.0124689513775551
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,TPM4,Complex,Activation,IncreaseAmount,0.86,0.86,0.98,2,2,1,-0.1932141,0.0124192165366725
PLXNB1,IL6,PSG11,KLC1,IncreaseAmount,Activation,DecreaseAmount,0.86,0.8775000000000001,0.89,2,2,1,-0.7360871,0.0123031813528526
PLXNB1,hgnc:fplx:NFkappaB,hgnc:uniprot:P46520,CTSL,Activation,Activation,DecreaseAmount,0.999019965279188,0.86,0.86,15,2,1,-0.28720134,0.012150293452918
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,SNTB2,Complex,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.40673012,0.0112511095411047
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,CYTOR,Complex,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.33511135,0.0070534081130814
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D052638,NCSTN,Complex,Activation,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.8049777,0.0064339701252094
PLXNB1,CXCL8,POU1F1,R3HDM2,Activation,IncreaseAmount,DecreaseAmount,0.9975089625,0.86,0.79,7,2,1,-0.5547552,0.005682588138185
PLXNB1,hgnc:uniprot:Q9LTG0,hgnc:uniprot:P27958,ST13,Complex,Complex,DecreaseAmount,0.923,0.9497812999999999,0.949271,3,7,6,-0.30067584,0.0051335306548432
PLXNB1,EGFR,MSX1,ARL6IP5,Complex,Complex,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.39716735,0.0038601160148724
PLXNB1,hgnc:mesh:D024821,hgnc:mesh:D010300,RAB10,Complex,Activation,IncreaseAmount,0.86,0.94757,0.86,2,5,2,-0.5869457,0.0031501105994426
PLXNB1,hgnc:uniprot:Q9LTG0,hgnc:mesh:D017382,PSMA5,Complex,Activation,DecreaseAmount,0.923,0.86,0.86,3,2,2,-0.5808621,0.0030060450017605
PLXNB1,hgnc:uniprot:Q84V25,hgnc:mesh:D009369,OLA1,Activation,Inhibition,IncreaseAmount,0.86,0.9419,0.923,2,3,2,-0.5058871,0.00229959111585
PLXNB1,IL6,hgnc:mesh:D014028,SCARB2,IncreaseAmount,Complex,IncreaseAmount,0.86,0.949271,0.89,2,6,1,-0.5150651,0.0021016889645401
PLXNB1,hgnc:uniprot:Q84V25,hgnc:mesh:D009369,SMARCA5,Activation,Inhibition,IncreaseAmount,0.86,0.9419,0.949271,2,3,2,-0.50476456,0.0020340636211522
PLXNB1,IL6,hgnc:mesh:D014028,MMP24OS,IncreaseAmount,Complex,DecreaseAmount,0.86,0.949271,0.89,2,6,1,-0.5524654,0.0014595245446844
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ATP2B4,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.6220197,0.0012611982256276
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,RPS27L,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.21348844,0.003941430376341
RAB5B,RAB7A,TBK1,CEP170,Complex,Complex,DecreaseAmount,0.9899,0.8775000000000001,0.923,2,2,3,0.3481565,0.0043686392025628
RAB5B,HSPD1,NR3C1,MYCBP,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.5921647,0.0073170855649577
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ANXA6,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,1,0.42703587,0.007382459842043
RAB5B,hgnc:uniprot:Q157B2,AR,SVIP,Complex,IncreaseAmount,DecreaseAmount,0.86,0.923,0.86,2,3,2,0.33939412,0.0077066527557477
RAB5B,ELAVL1,PSG11,IPO5,Complex,Complex,IncreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,0.5452169,0.0083536182734386
RAB5B,hgnc:uniprot:Q157B2,SP1,APRT,Complex,DecreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,0.22422187,0.0107382838565157
RAB5B,RAB7A,hgnc:mesh:D000544,MT-ND6,Complex,Complex,DecreaseAmount,0.9899,0.86,0.86,2,2,2,0.31971514,0.0108735048658954
RAB5B,NXF1,NF1,ATP6V1A,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.5863841,0.011333990986464
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,NRP2,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.28180844,0.0116431841124754
RAB5B,HSPD1,hgnc:uniprot:Q9SJZ2,SPARC,Complex,Complex,IncreaseAmount,0.98,0.949271,0.86,1,6,2,0.22585091,0.0127409938361699
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,CD93,Activation,Activation,DecreaseAmount,0.949980317,0.9419,0.98,1,3,1,0.30301666,0.014277493101369
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,ENG,Complex,Activation,IncreaseAmount,0.98,0.86,0.949999468559,1,2,12,0.24735208,0.0145689019671958
RAB5B,ELAVL1,ATF3,TMEM147,Complex,Activation,DecreaseAmount,0.98,0.86,0.982,1,2,3,0.28539038,0.0171300938448663
RAB5B,CIAPIN1,hgnc:uniprot:P04608,PPP2R5E,Complex,Complex,IncreaseAmount,0.98,0.94999822853,0.86,1,11,2,0.365719,0.0196599222301043
RAB5B,ELAVL1,PSG11,COPG1,Complex,Complex,IncreaseAmount,0.98,0.8775000000000001,0.98,1,2,2,0.6730609,0.0220162587349782
RAB5B,CDK1,PTH,LTBP1,Complex,Complex,IncreaseAmount,0.89,0.86,0.9419,1,2,4,0.23246947,0.0222434100889077
RAB5B,hgnc:uniprot:Q157B2,MYC,PHF20L1,Complex,Ubiquitination,DecreaseAmount,0.86,0.951,0.95,2,3,2,0.34295622,0.0222755425832945
RAB5B,ELAVL1,PSG11,SIL1,Complex,Complex,IncreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,0.3562035,0.0233112280616356
RAB5B,TRIM25,POU2F1,PIGT,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.34005857,0.0257282760260628
RAB5B,ELAVL1,SLX1B,TCEAL4,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,0.2696849,0.0285221939068066
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,SMAD3,Complex,Activation,DecreaseAmount,0.98,0.86,0.86,1,2,2,0.37563363,0.0286629212930932
RAB5B,hgnc:uniprot:Q157B2,MAZ,TMEM208,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,0.60257834,0.0294056724178952
RAB5B,hgnc:uniprot:Q157B2,RB1,MCM3,Complex,Activation,DecreaseAmount,0.86,0.86,0.9825,2,2,2,1.004643,0.0308399417609976
RAB5B,TRIM25,POU2F1,RRM2B,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.35475057,0.0312615776559397
RAB5B,CHM,PIRC33,YAF2,Complex,Activation,IncreaseAmount,0.89,0.86,0.89,1,2,1,0.52791,0.0318168610528136
RAB5B,hgnc:uniprot:Q157B2,RELA,ARHGDIA,Complex,Complex,DecreaseAmount,0.86,0.923,0.86,2,3,1,0.2968231,0.0320918606642964
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,IRF2BPL,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.7959718,0.0322895339658189
RAB5B,hgnc:uniprot:Q157B2,RELA,UBE2H,Complex,Complex,DecreaseAmount,0.86,0.923,0.95,2,3,2,0.31146127,0.0326126841792357
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,CCDC6,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.5355029,0.0329670721132146
RAB5B,hgnc:fplx:Clathrin,LEF1,OSTF1,Complex,Complex,DecreaseAmount,0.993,0.86,0.79,1,2,1,0.4911355,0.0341233497401329
RAB5B,EED,NUDT21,CPSF6,Complex,Complex,DecreaseAmount,0.98,0.98,0.9419,1,1,3,0.62899107,0.0341306841050075
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,HDAC7,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.5679816,0.0350106490491633
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,PTPRG,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.60696566,0.0355311653479294
RAB5B,hgnc:fplx:Clathrin,LEF1,WDR11,Complex,Complex,DecreaseAmount,0.993,0.86,0.79,1,2,1,0.5464224,0.0365246167410086
RAB5B,NXF1,BACH1,ANKRD28,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.48619205,0.0379519307823845
RAB5B,TRIM25,PITX2,PMF1,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,0.5932182,0.038980686058225
RAB5B,ELAVL1,SLX1B,ZC3H7A,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,0.5763013,0.0392332847036397
RAB5B,ELAVL1,MYOD1,EIF2B3,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.60498536,0.0401143234500674
RAB5B,ELAVL1,MYOD1,CRIP2,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.15022011,0.0404380648790942
RAB5B,hgnc:uniprot:Q157B2,MIF,MYO1C,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,0.2722426,0.0433147837277277
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,HERC2,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.42153874,0.0435819366522309
RAB5B,RAP1B,ATF2,CHIC2,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.36615688,0.0436331238538262
RAB5B,CHM,PIRC33,SETD5,Complex,Activation,DecreaseAmount,0.89,0.86,0.89,1,2,1,0.45749956,0.0440505255919196
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ATP1B1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.5997911,0.0441386677337936
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,POMP,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.22512046,0.0446583625014937
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,RCC2,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.5726384,0.0449881041152512
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,SNRPG,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.25800914,0.0453198964059902
RAB5B,NXF1,NF1,PGAP1,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,0.8564074,0.0455380709707424
RAB5B,hgnc:uniprot:Q157B2,NR1H4,PSME1,Complex,Complex,DecreaseAmount,0.86,0.923,0.79,2,3,1,0.23782973,0.0460400811427149
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ERH,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,0.252904,0.0462833299349532
RAB5B,ELAVL1,ATF3,AGPAT4,Complex,Activation,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.54303646,0.0476584656878062
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D014411,XPC,Complex,Activation,DecreaseAmount,0.86,0.9499940951,0.86,2,10,2,0.32613993,0.0485611998239861
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ARPC5,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.19309416,0.0492142887115247
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D009369,TACC1,Complex,Activation,DecreaseAmount,0.86,0.9974967195,0.86,2,6,1,-0.18751408,0.0488420913313491
RAB5B,hgnc:uniprot:Q157B2,SP1,SNAPIN,Complex,DecreaseAmount,DecreaseAmount,0.86,0.86,0.9884,2,1,4,-0.7968805,0.048409754496007
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,CDC26,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,1,-0.42787364,0.0469522414926887
RAB5B,ELAVL1,PSG11,GGCT,Complex,Complex,DecreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,-0.3914552,0.0462421861956469
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,EXT1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.25321907,0.0461663094302946
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,CLIC4,Activation,Activation,DecreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.30205503,0.0455911895969514
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,PHGDH,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,1,-1.2916111,0.0450313993827029
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,COPS3,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.7524298,0.0443703674897746
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,PLOD2,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.36257666,0.0431951664344232
RAB5B,PVR,hgnc:uniprot:P05919,HLA-C,Complex,Complex,DecreaseAmount,0.98,0.951,0.923,1,3,3,-0.17975694,0.0421077273795416
RAB5B,CTSD,RN7SL179P,RTL8A,Complex,Activation,IncreaseAmount,0.98,0.923,0.89,1,3,1,-0.53079563,0.041636412196842
RAB5B,ELAVL1,MAFG,PSMB1,Complex,Complex,DecreaseAmount,0.98,0.94757,0.79,1,5,1,-0.2691803,0.0403674984880797
RAB5B,ELAVL1,SLX1B,SMIM19,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.39778578,0.0400386340736986
RAB5B,hgnc:uniprot:Q157B2,MYC,MIEN1,Complex,Ubiquitination,DecreaseAmount,0.86,0.951,0.79,2,3,1,-0.4135464,0.0397398701609035
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,SH3KBP1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.989,1,3,1,-0.37009287,0.0396036858635834
RAB5B,hgnc:uniprot:Q157B2,MAZ,FUS,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,-0.35435608,0.0386505682684494
RAB5B,hgnc:uniprot:Q157B2,MYC,DKC1,Complex,Ubiquitination,IncreaseAmount,0.86,0.951,0.9265,2,3,1,-0.50671977,0.0383498252090366
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,CDCP1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.4731743,0.0365634938516479
RAB5B,hgnc:fplx:Clathrin,LEF1,FHL1,Complex,Complex,DecreaseAmount,0.993,0.86,0.79,1,2,1,-0.3845689,0.0363617172721321
RAB5B,hgnc:uniprot:Q157B2,ELANE,EXOC1,Complex,Activation,IncreaseAmount,0.86,0.949271,0.89,2,6,1,-0.5254275,0.036286940158693
RAB5B,hgnc:uniprot:Q157B2,NFE2L2,PREPL,Complex,IncreaseAmount,IncreaseAmount,0.86,0.86,0.86,2,2,2,-0.50245893,0.0358843840334143
RAB5B,hgnc:uniprot:Q157B2,MYC,MYL12A,Complex,Ubiquitination,DecreaseAmount,0.86,0.951,0.79,2,3,1,-0.13339959,0.0357112140330643
RAB5B,TRIM25,POU2F1,SKIL,Complex,Complex,DecreaseAmount,0.98,0.98,0.982,1,1,3,-0.4306954,0.0356350424028549
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,NDUFAB1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.293893,0.0355134560844027
RAB5B,hgnc:uniprot:Q157B2,MTOR,RAB4A,Complex,Inhibition,IncreaseAmount,0.86,0.949271,0.86,2,6,2,-0.67396295,0.0352436932736023
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D051379,CISD2,Complex,Activation,DecreaseAmount,0.86,0.9419,0.86,2,4,2,-0.58332133,0.0350706631941886
RAB5B,RAB1A,hgnc:uniprot:Q157B2,KDM5B,Complex,Complex,IncreaseAmount,0.86,0.86,0.86,2,2,2,-0.38147128,0.0346152657272232
RAB5B,ELAVL1,PSG11,LARP4,Complex,Complex,IncreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,-0.6879845,0.0343022021952543
RAB5B,TRIM25,INHBB,GSTZ1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.9301865,0.0341845106294447
RAB5B,hgnc:uniprot:Q157B2,MAZ,RBMX,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,-0.39625028,0.0336301775914074
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D006528,COPS5,Complex,Activation,IncreaseAmount,0.86,0.99299724438,0.86,2,11,2,-0.5258983,0.0332362168465533
RAB5B,RAB8A,hgnc:uniprot:Q9LT17,PTTG1,Complex,Activation,DecreaseAmount,0.98,0.86,0.86,1,2,2,-0.5576717,0.0326432681285694
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,PPIA,Complex,Activation,IncreaseAmount,0.98,0.86,0.94999822853,1,2,11,-0.120123796,0.0314890743283612
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,SHMT2,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,2,-0.51033646,0.0310107092308663
RAB5B,ELAVL1,PSG11,SBDS,Complex,Complex,IncreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,-0.37513065,0.0306655205311033
RAB5B,TRIM25,INHBB,NDUFS7,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.3286732,0.0305297051257282
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,RAC1,Complex,Activation,IncreaseAmount,0.98,0.86,0.97305,1,2,4,-0.18719615,0.0292596678350545
RAB5B,hgnc:uniprot:Q157B2,AR,UFC1,Complex,IncreaseAmount,DecreaseAmount,0.86,0.923,0.79,2,3,1,-0.33501437,0.0278500288747636
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,NDUFB5,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.37526715,0.0275638397600012
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,CYCS,Complex,Activation,IncreaseAmount,0.98,0.86,0.9419,1,2,4,-0.32685554,0.0272157116673639
RAB5B,CTSD,RN7SL179P,TMEM14A,Complex,Activation,DecreaseAmount,0.98,0.923,0.89,1,3,1,-0.65255463,0.026665016754067
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D007239,HSP90AB1,Complex,Activation,IncreaseAmount,0.86,0.86,0.8775000000000001,2,2,1,-0.12483935,0.025701442954236
RAB5B,ELAVL1,SPAST,DPY30,Complex,Complex,IncreaseAmount,0.98,0.98,0.97305,1,1,4,-0.43684587,0.0249150884683186
RAB5B,REEP5,hgnc:uniprot:O09114,REEP5,Complex,Activation,IncreaseAmount,0.98,0.86,0.94757,1,2,4,-0.36292395,0.0235073449842861
RAB5B,hgnc:uniprot:Q157B2,ELK1,PSMC1,Complex,Activation,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.38843414,0.0233305994604172
RAB5B,hgnc:uniprot:Q157B2,CASP3,ANP32B,Complex,Inhibition,DecreaseAmount,0.86,0.949271,0.9419,2,6,4,-0.26046348,0.0233041873793293
RAB5B,EED,MYCN,GPS1,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,-1.0307859,0.0210792801198324
RAB5B,CTSD,RN7SL179P,RPL26L1,Complex,Activation,DecreaseAmount,0.98,0.923,0.89,1,3,1,-0.49809211,0.0207524853463622
RAB5B,TRIM25,PITX2,FZD6,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.5844218,0.0205860103171967
RAB5B,SHMT2,MAGEA3,WWC2,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.9041065,0.0197892977264448
RAB5B,TRIM25,NR2F2,CKAP4,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.37332255,0.0193629120077678
RAB5B,hgnc:uniprot:Q157B2,INS,IER2,Complex,Activation,IncreaseAmount,0.86,0.9419,0.9615,2,4,2,-0.42234913,0.019053580089362
RAB5B,hgnc:uniprot:Q157B2,PPARG,MRPS28,Complex,Inhibition,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.7193866,0.0184866503205473
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,MXRA7,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.3693721,0.0184406774224079
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,GPX8,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,1,-0.54205006,0.0176632484548276
RAB5B,ELAVL1,PSG11,TUBB4B,Complex,Complex,DecreaseAmount,0.98,0.8775000000000001,0.89,1,2,1,-0.42680737,0.0173901082584723
RAB5B,hgnc:uniprot:Q157B2,INS,METRNL,Complex,Activation,IncreaseAmount,0.86,0.9419,0.86,2,4,2,-0.94397765,0.0164079330760049
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,ANXA4,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.49391705,0.0162338719894243
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,SEM1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.89,1,3,1,-0.28261048,0.0158616680561852
RAB5B,HSPD1,NR3C1,MRPL14,Complex,Complex,DecreaseAmount,0.98,0.98,0.79,1,1,1,-0.40509105,0.0157213872099133
RAB5B,hgnc:go:0008283,hgnc:mesh:D002289,TMBIM6,Activation,Activation,IncreaseAmount,0.951,0.86,0.86,3,2,2,-0.27105606,0.0151517836166511
RAB5B,hgnc:uniprot:Q157B2,E4F1,PPP6C,Complex,Complex,DecreaseAmount,0.86,0.99289794,0.95,2,8,2,-0.96866834,0.0150602393092229
RAB5B,hgnc:uniprot:Q157B2,hgnc:uniprot:Q64896,SOCS2,Complex,IncreaseAmount,IncreaseAmount,0.86,0.86,0.94757,2,2,5,-1.1713617,0.0147944348928052
RAB5B,ELAVL1,RBX1,WNK1,Complex,Complex,DecreaseAmount,0.98,0.98,0.987599,1,1,2,-0.58162016,0.0146942127806704
RAB5B,hgnc:uniprot:Q157B2,hgnc:uniprot:Q08193,YBX1,Complex,Methylation,IncreaseAmount,0.86,0.86,0.86,2,2,1,-0.13413486,0.0144735080299819
RAB5B,TRIM25,PITX2,DHX30,Complex,Complex,DecreaseAmount,0.98,0.9899,0.79,1,2,1,-0.6756373,0.0144700284765649
RAB5B,hgnc:uniprot:Q157B2,JUN,CAPNS1,Complex,Phosphorylation,DecreaseAmount,0.86,0.991866,0.989936,2,4,6,-0.35886443,0.0144549589345103
RAB5B,ELAVL1,hgnc:uniprot.chain:PRO_0000032458,LY96,Complex,Activation,IncreaseAmount,0.98,0.86,0.9419,1,2,4,-0.4105748,0.0140917524099162
RAB5B,CTSD,RN7SL179P,MFSD10,Complex,Activation,IncreaseAmount,0.98,0.923,0.89,1,3,1,-0.8214549,0.0120512788287253
RAB5B,hgnc:fplx:Clathrin,LEF1,GNG11,Complex,Complex,DecreaseAmount,0.993,0.86,0.79,1,2,1,-0.2812275,0.0120315619488919
RAB5B,hgnc:uniprot:Q157B2,hgnc:uniprot:Q64897,CD55,Complex,Complex,IncreaseAmount,0.86,0.9419,0.9419,2,4,4,-0.36420935,0.0112594662804557
RAB5B,hgnc:uniprot:Q157B2,hgnc:mesh:D051379,HTATIP2,Complex,Activation,DecreaseAmount,0.86,0.9419,0.86,2,4,2,-0.6549886,0.010194361233515
RAB5B,ELAVL1,ATF3,RNF7,Complex,Activation,DecreaseAmount,0.98,0.86,0.95,1,2,2,-0.27575088,0.0091749100725915
RAB5B,TRIM25,POU2F1,CPNE1,Complex,Complex,DecreaseAmount,0.98,0.98,0.982,1,1,3,-0.37193117,0.0080002979294593
RAB5B,SERPINA10,ACAP2,C17orf49,Complex,Inhibition,DecreaseAmount,0.8775000000000001,0.86,0.98,2,1,1,-0.41609013,0.0064565328643402
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,SYNE1,Activation,Activation,IncreaseAmount,0.949980317,0.9419,0.98,1,3,1,-0.835348,0.0061082353904193
RAB5B,hgnc:chebi:17552,hgnc:uniprot:P22265,ERP29,Complex,Activation,IncreaseAmount,0.97305,0.923,0.9419,4,3,4,-0.39978215,0.006028095657856
RAB5B,hgnc:uniprot:Q157B2,ESR1,NUDT4,Complex,Complex,DecreaseAmount,0.86,0.94757,0.79,2,1,1,-0.7659887,0.0059926069350201
RAB5B,hgnc:uniprot:Q157B2,MAZ,ELOC,Complex,Complex,DecreaseAmount,0.86,0.98922,0.79,2,5,1,-0.34712,0.0059536293055435
RAB5B,hgnc:go:0006810,hgnc:mesh:D052638,RPS23,Activation,Activation,DecreaseAmount,0.949980317,0.9419,0.98,1,3,2,-0.0828474,0.0051884665673036
RAB5B,APOA5,PPARA,HNRNPH3,Complex,Activation,DecreaseAmount,0.98,0.923,0.79,1,3,1,-0.6043594,0.0040486858193966
