source,intermediate_1,intermediate_2,target,stmt_type_1,stmt_type_2,stmt_type_3,belief_1,belief_2,belief_3,evidence_1,evidence_2,evidence_3,logfoldchange,pval
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,DNAJC12,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.5358836,0.0478095090212013
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,RPL38,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.089124344,0.046774522428295
PDP1,hgnc:uniprot:P05100,hgnc:uniprot:P41157,ZYX,Complex,Complex,DecreaseAmount,0.86,0.86,0.9419,2,2,4,-0.3470201,0.04518212112761
PDP1,SLC25A44,hgnc:chebi:63934,MRPL19,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.46177638,0.0448851088191394
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,PTPRG,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.72991747,0.0447451616888488
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,RGS12,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.80983037,0.0442299242353274
PDP1,EGFR,hgnc:mesh:D014028,ACADM,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.7950118,0.0423186702983345
PDP1,hgnc:mesh:D017382,FOXC1,RPN2,Activation,DecreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.23464356,0.0418361666794528
PDP1,REG4,GLCCI1,WDR45B,Inhibition,IncreaseAmount,DecreaseAmount,0.86,0.89,0.86,2,1,2,-0.53443396,0.0413048612711968
PDP1,hgnc:uniprot:Q8L925,IL1B,SIGIRR,Inhibition,IncreaseAmount,IncreaseAmount,0.86,0.923,0.8775000000000001,2,3,2,-0.4437568,0.0404981837308409
PDP1,hgnc:uniprot:Q8L925,PPARG,P3H3,Inhibition,Complex,DecreaseAmount,0.86,0.94757,0.86,2,5,2,-0.5282797,0.0401027746253829
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,PPP5C,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.98,2,3,2,-0.6456457,0.0392023372356512
PDP1,hgnc:uniprot:P04591,hgnc:uniprot.chain:PRO_0000032458,ROCK1,Complex,Inhibition,IncreaseAmount,0.9419,0.86,0.86,4,2,2,-0.41629484,0.0385761325420109
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,DYSF,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.41724584,0.0383832413841907
PDP1,hgnc:uniprot:Q8GAI8,INS,CENPX,Complex,Activation,IncreaseAmount,0.9499998405677,0.94757,0.86,13,5,2,-0.42513213,0.0378370294393915
PDP1,hgnc:mesh:D009369,RBX1,EID1,Activation,IncreaseAmount,DecreaseAmount,0.9497812999999999,0.923,0.941,6,1,1,-0.22692287,0.0374228484847375
PDP1,hgnc:mesh:D017382,hgnc:uniprot:Q9X725,GLRX,Activation,Activation,IncreaseAmount,0.86,0.9419,0.86,2,3,2,-0.5382829,0.0371941180166702
PDP1,EGFR,hgnc:mesh:D014028,IER2,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.3675233,0.0367456016671613
PDP1,EGFR,hgnc:mesh:D014028,FHL2,Complex,Activation,IncreaseAmount,0.98,0.86,0.89,1,2,1,-0.3603182,0.0363655951573346
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,AP3D1,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.7855596,0.0360523679043593
PDP1,hgnc:mesh:D017382,EGF,SEC23B,Activation,IncreaseAmount,IncreaseAmount,0.86,0.9615,0.923,2,1,3,-1.1602179,0.0352507984408361
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,RPS6,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.055307,0.0338457754979017
PDP1,hgnc:mesh:D009369,PAX3,TAF11,Activation,DecreaseAmount,DecreaseAmount,0.9497812999999999,0.86,0.79,6,1,1,-0.5472586,0.0334245458732327
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,ABLIM1,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-1.1063726,0.0324623091532544
PDP1,hgnc:mesh:D017382,MAF,ACTR2,Activation,DecreaseAmount,DecreaseAmount,0.86,0.923,0.79,2,3,1,-0.3097148,0.0297772863373687
PDP1,EGFR,hgnc:uniprot:P21522,DNM1L,Complex,Activation,IncreaseAmount,0.98,0.86,0.9497812999999999,1,2,4,-0.534034,0.0291102294293128
PDP1,EGFR,hgnc:mesh:D014028,TRAPPC1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.17915499,0.0259844791893244
PDP1,EGFR,hgnc:mesh:D014028,ESYT1,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-1.1139945,0.0225796174468809
PDP1,hgnc:mesh:D017382,NRF1,EIF3K,Activation,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.16826434,0.0220495433850242
PDP1,hgnc:uniprot:Q8L925,hgnc:mesh:D009369,WASL,Inhibition,Inhibition,DecreaseAmount,0.86,0.9499999999999152,0.86,2,5,1,-1.2166345,0.0218203103716644
PDP1,hgnc:mesh:D017382,hgnc:mesh:D004785,MRPL14,Activation,Inhibition,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.3638899,0.021283966907303
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,RPL34,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.090940155,0.0205009866302738
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,COX8A,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.15279393,0.0195678149575816
PDP1,BCL2,SF1,ANKRD9,Phosphorylation,Complex,DecreaseAmount,0.9961331601,0.89,0.79,9,1,1,-1.2253436,0.0186151286847698
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,RPL35,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.068247095,0.017923155134502
PDP1,EGFR,hgnc:mesh:D014028,ATP5PB,Complex,Activation,DecreaseAmount,0.98,0.86,0.89,1,2,1,-0.35355067,0.0177476341334116
PDP1,hgnc:uniprot:Q8L925,RELA,EIF5A,Inhibition,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.2196613,0.0163528199076925
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,GABBR2,Activation,Inhibition,DecreaseAmount,0.86,0.923,0.89,2,3,1,-0.60606474,0.0117171557804085
PDP1,hgnc:uniprot:P04591,hgnc:uniprot:Q64755,TXN,Complex,Activation,IncreaseAmount,0.9419,0.9499999999999993,0.86,4,29,2,-0.15467268,0.0094103074934107
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,FDPS,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.98,2,3,1,-0.26322818,0.0090931662787894
PDP1,hgnc:uniprot:P04386,ELK1,COMMD6,Activation,Complex,DecreaseAmount,0.86,0.9499940951,0.79,2,10,1,-0.2772372,0.0088441951280438
PDP1,hgnc:mesh:D017382,hgnc:uniprot:P16893,CD63,Activation,Activation,IncreaseAmount,0.86,0.86,0.979665,2,2,5,-0.16212936,0.0085291952371343
PDP1,SLC25A44,NDUFV3,PWP1,Inhibition,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,-0.67158926,0.0080669383713988
PDP1,hgnc:mesh:D017382,ETS1,ZCRB1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9419,0.79,2,4,1,-0.4657194,0.0079889371056036
PDP1,hgnc:mesh:D017382,ETS1,UXT,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9419,0.79,2,4,1,-0.4078262,0.0060512101656592
PDP1,hgnc:mesh:D017382,NF1,TMSB10,Activation,Activation,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.08351857,0.0059469562123071
PDP1,hgnc:mesh:D017382,ELANE,EXOC1,Activation,IncreaseAmount,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.8312828,0.0052357219201955
PDP1,hgnc:mesh:D017382,NRF1,ATP5MC3,Activation,Complex,DecreaseAmount,0.86,0.86,0.79,2,2,1,-0.30291075,0.0039125810799766
PDP1,hgnc:mesh:D017382,hgnc:mesh:D052638,NME1,Activation,Inhibition,IncreaseAmount,0.86,0.923,0.89,2,3,1,-0.35944703,0.0033864116477314
PDP1,hgnc:uniprot:P05100,RB1,DDX21,Complex,Activation,IncreaseAmount,0.86,0.94757,0.89,2,4,1,-0.4004143,0.0021773800070691
PDP1,SSU72,POU3F1,TRMT112,Inhibition,DecreaseAmount,DecreaseAmount,0.86,0.89,0.79,2,1,1,-0.37695554,0.0021574818921808
PDP1,hgnc:mesh:D017382,NRF1,ATP6V1D,Activation,Complex,DecreaseAmount,0.86,0.86,0.95,2,2,2,-0.98634875,0.001183577535679
PDP1,hgnc:uniprot:P04591,AR,EAPP,Complex,Inhibition,DecreaseAmount,0.9419,0.86,0.79,4,2,1,-1.1933713,0.0007022527210696
ENSA,hgnc:mesh:D009369,hgnc:mesh:D007239,PROCR,Activation,Inhibition,IncreaseAmount,0.86,0.99912117275,0.97305,2,7,2,0.2789699,0.0035935610296574
ENSA,hgnc:mesh:D009369,hgnc:mesh:D058186,CST3,Activation,Activation,IncreaseAmount,0.86,0.9929999933038434,0.86,2,3,2,0.19185954,0.003754629244735
ENSA,INS,MAZ,MALL,Activation,IncreaseAmount,DecreaseAmount,0.923,0.86,0.79,3,2,1,0.5982919,0.0050081081436208
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,LAMB1,Complex,Complex,DecreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,0.34621274,0.0050127476903252
ENSA,hgnc:fplx:PPP1,NR1I2,NAA10,Inhibition,Complex,IncreaseAmount,0.8775000000000001,0.94757,0.923,2,1,3,0.33843505,0.0052861479922641
ENSA,hgnc:fplx:Phosphatase,PSG11,MT-ND3,Activation,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,0.1508611,0.0092465003881498
ENSA,hgnc:mesh:D009369,PTH,LTBP1,Activation,Activation,IncreaseAmount,0.86,0.9499999999895397,0.9419,2,10,4,0.12951228,0.011297840226505
ENSA,hgnc:mesh:D009369,SP1,APRT,Activation,DecreaseAmount,DecreaseAmount,0.86,0.991866,0.79,2,2,1,0.15779084,0.011435135457676
ENSA,STAT3,RNU7-182P,FAM92A,Phosphorylation,Inhibition,DecreaseAmount,0.8775000000000001,0.923,0.89,2,3,1,0.68306804,0.0115238971696527
ENSA,CBX5,LMO2,ICAM2,Complex,Complex,DecreaseAmount,0.98,0.86,0.79,1,2,1,0.2861269,0.0129024879489362
ENSA,hgnc:mesh:D009369,hgnc:mesh:D007239,ATP6AP1,Activation,Inhibition,DecreaseAmount,0.86,0.99912117275,0.923,2,7,3,0.40885884,0.0134468035818549
ENSA,ARIH2,hgnc:uniprot:P27958,MT-CO2,Complex,Complex,IncreaseAmount,0.9978,0.86,0.86,2,2,2,0.09338237,0.0135741286981089
ENSA,STAT3,RFX1,FASTKD2,Phosphorylation,DecreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,2,1,0.903091,0.0139927064977973
ENSA,ARIH2,hgnc:uniprot:P27958,MT-CO1,Complex,Complex,IncreaseAmount,0.9978,0.86,0.86,2,2,2,0.10679842,0.016290263763514
ENSA,hgnc:mesh:D009369,MYC,OAT,Activation,DecreaseAmount,IncreaseAmount,0.86,0.9974999975439454,0.86,2,9,2,0.5770678,0.0165660134705201
ENSA,STAT3,NFE2L1,IPO11,Phosphorylation,IncreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,3,1,0.5342707,0.0187770536139341
ENSA,hgnc:mesh:D009369,MYCN,XRN2,Activation,IncreaseAmount,DecreaseAmount,0.86,0.949271,0.79,2,1,1,0.2800951,0.0210450524746078
ENSA,hgnc:mesh:D009369,SP1,CCDC59,Activation,DecreaseAmount,DecreaseAmount,0.86,0.991866,0.79,2,2,1,0.50493646,0.0215049023758487
ENSA,hgnc:mesh:D009369,MIR106B,USP46,Activation,IncreaseAmount,DecreaseAmount,0.86,0.949980317,0.89,2,4,1,0.7914827,0.0217945876202392
ENSA,RAP2A,hgnc:mesh:D009369,RAP1GDS1,Complex,Activation,IncreaseAmount,0.98,0.9929999999995607,0.86,1,2,2,0.62590474,0.022666371276937
ENSA,hgnc:mesh:D009369,hgnc:mesh:D011014,PRMT1,Activation,Activation,IncreaseAmount,0.86,0.99746355,0.86,2,7,2,0.38208765,0.0231189281054385
ENSA,hgnc:mesh:D009369,hgnc:uniprot:P03230,SDCBP,Activation,Activation,IncreaseAmount,0.86,0.86,0.923,2,1,3,0.2523946,0.023658343741718
ENSA,INS,FOXO4,APLP2,Activation,Inhibition,DecreaseAmount,0.923,0.8775000000000001,0.79,3,2,1,0.16676836,0.0238245054609623
ENSA,STAT3,IRF7,LZIC,Phosphorylation,IncreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,3,1,0.5533085,0.0259385972401801
ENSA,INS,FOXO4,GNG5,Activation,Inhibition,DecreaseAmount,0.923,0.8775000000000001,0.79,3,2,1,0.2183867,0.0272584118118788
ENSA,hgnc:fplx:Phosphatase,PSG11,MT-ATP8,Activation,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,0.35800415,0.0279993451597697
ENSA,hgnc:mesh:D009369,PPARG,SRSF6,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9926598,0.79,2,2,1,0.5176746,0.0284755121769703
ENSA,INS,PAX4,CBX3,Activation,Complex,DecreaseAmount,0.923,0.86,0.95,3,2,2,0.25913766,0.0289564464110087
ENSA,hgnc:mesh:D009369,hgnc:mesh:D002277,HIGD2A,Activation,Inhibition,IncreaseAmount,0.86,0.9973785,0.86,2,5,1,0.30914047,0.0303911178219752
ENSA,hgnc:fplx:PPP2,PSMG1,PSMG2,Complex,Inhibition,DecreaseAmount,0.9999996267771037,0.923,0.86,9,3,2,0.45542905,0.0307101573619361
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,CNPY2,Complex,Complex,DecreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,0.30110484,0.0318935765989823
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,C1GALT1C1,Complex,Complex,IncreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,0.45986933,0.0320295744067204
ENSA,DDX19B,hgnc:go:0030533,TRMT10C,Complex,Activation,DecreaseAmount,0.98,0.86,0.9497812999999999,1,2,7,0.68863446,0.0336233821630596
ENSA,STAT3,RFX1,NDUFS4,Phosphorylation,DecreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,2,1,0.34759694,0.0347889952646875
ENSA,hgnc:fplx:PPP2,PITX2,IP6K2,Complex,Complex,DecreaseAmount,0.9999996267771037,0.991866,0.79,9,2,1,0.64069164,0.0352430158253979
ENSA,hgnc:mesh:D009369,MIR124-1,NME4,Activation,DecreaseAmount,DecreaseAmount,0.86,0.94999995217031,0.89,2,1,1,0.22650777,0.0361026468930961
ENSA,INS,HAL,HPF1,Activation,Complex,DecreaseAmount,0.923,0.991866,0.89,3,6,1,0.5268877,0.0377819479812351
ENSA,ARIH2,hgnc:uniprot:P27958,KCNN3,Complex,Complex,IncreaseAmount,0.9978,0.86,0.9419,2,2,4,0.48220533,0.0378342737450644
ENSA,ARIH2,hgnc:uniprot:P27958,NUCB2,Complex,Complex,IncreaseAmount,0.9978,0.86,0.86,2,2,2,0.3504234,0.0379584491303487
ENSA,hgnc:mesh:D009369,FOXA1,TRIM44,Activation,IncreaseAmount,DecreaseAmount,0.86,0.982499944198695,0.79,2,1,1,0.3870755,0.0383999819180644
ENSA,hgnc:fplx:Phosphatase,MEF2A,PLSCR4,Activation,Dephosphorylation,DecreaseAmount,0.86,0.94999995217031,0.79,2,14,1,0.4246126,0.0393787576204929
ENSA,hgnc:mesh:D009369,hgnc:mesh:D051359,B2M,Activation,Activation,IncreaseAmount,0.86,0.99289794,0.86,2,2,2,0.09595064,0.041797168623178
ENSA,hgnc:mesh:D009369,hgnc:chebi:27899,POLR2J3,Activation,Inhibition,DecreaseAmount,0.86,0.9499999987085984,0.89,2,7,1,0.4142373,0.0429498867991964
ENSA,hgnc:mesh:D009369,HIF1A,DAP,Activation,DecreaseAmount,DecreaseAmount,0.86,0.997091188059,0.79,2,3,1,0.36043143,0.0431404886805161
ENSA,INS,MYOD1,SURF4,Activation,IncreaseAmount,DecreaseAmount,0.923,0.94757,0.79,3,5,1,0.47206828,0.0432082932100995
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,ZRANB2,Complex,Complex,IncreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,0.32580703,0.0442456542974411
ENSA,INS,GAS2,WDR36,Activation,Complex,DecreaseAmount,0.923,0.9497812999999999,0.89,3,5,1,0.4255482,0.0464260978443544
ENSA,hgnc:fplx:Phosphatase,PSG11,MT-ATP6,Activation,Activation,DecreaseAmount,0.86,0.86,0.89,2,2,1,0.0832664,0.0471782604841468
ENSA,hgnc:mesh:D009369,FOXO1,SCAND1,Activation,DecreaseAmount,DecreaseAmount,0.86,0.979665,0.89,2,2,1,0.23835541,0.0474212401779492
ENSA,hgnc:fplx:Phosphatase,PSG11,ALG5,Activation,Activation,IncreaseAmount,0.86,0.86,0.98,2,2,2,0.5782917,0.0476686214683454
ENSA,INS,HLFP1,SELENOW,Activation,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,0.15198168,0.0499198709072456
ENSA,SNCA,MAGEB2,CMPK1,Complex,Complex,IncreaseAmount,0.9998164766495,0.86,0.89,9,2,1,-0.3757786,0.049382502112307
ENSA,hgnc:mesh:D009369,RB1,HMGXB4,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9816495,0.79,2,2,1,-0.6818701,0.0491586026082895
ENSA,hgnc:mesh:D009369,hgnc:mesh:D000544,PPP1CC,Activation,Activation,DecreaseAmount,0.86,0.991866,0.89,2,2,1,-0.3589134,0.048611092410375
ENSA,INS,MYOD1,RYK,Activation,IncreaseAmount,DecreaseAmount,0.923,0.94757,0.79,3,5,1,-0.5458647,0.0485770437159536
ENSA,hgnc:mesh:D009369,ATF3,TACC2,Activation,Activation,DecreaseAmount,0.86,0.979665,0.79,2,1,1,-0.9383616,0.0483663885180411
ENSA,hgnc:mesh:D009369,MYC,BRD7,Activation,DecreaseAmount,IncreaseAmount,0.86,0.9974999975439454,0.94757,2,9,5,-0.34311628,0.0479743200016761
ENSA,hgnc:fplx:Phosphatase,MEF2A,SUPT4H1,Activation,Dephosphorylation,DecreaseAmount,0.86,0.94999995217031,0.79,2,14,1,-0.5969162,0.0479036283565308
ENSA,INS,FOXO4,KIAA2013,Activation,Inhibition,DecreaseAmount,0.923,0.8775000000000001,0.79,3,2,1,-0.7033641,0.0474445947898704
ENSA,INS,RN7SL179P,MCFD2,Activation,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.27540442,0.0473578978118986
ENSA,STAT3,NFE2L1,ARF4,Phosphorylation,IncreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,3,1,-0.35950178,0.0473445716469418
ENSA,hgnc:mesh:D009369,MIR16-1,VPS4A,Activation,DecreaseAmount,DecreaseAmount,0.86,0.9419,0.86,2,1,2,-0.53341913,0.0468867462956645
ENSA,SNCA,MAGEB2,ERGIC2,Complex,Complex,IncreaseAmount,0.9998164766495,0.86,0.89,9,2,1,-0.50940084,0.0467844154337618
ENSA,STAT3,RFX1,IDS,Phosphorylation,DecreaseAmount,DecreaseAmount,0.8775000000000001,0.923,0.79,2,2,1,-0.45137158,0.0467778199011701
ENSA,hgnc:mesh:D009369,hgnc:mesh:D017382,SLC38A1,Activation,DecreaseAmount,IncreaseAmount,0.86,0.982497933285,0.86,2,3,2,-0.4695222,0.0459108052083695
ENSA,INS,FOXA2,HADH,Activation,Phosphorylation,IncreaseAmount,0.923,0.957125,0.79,3,3,1,-0.69385475,0.0457519812754754
ENSA,hgnc:mesh:D009369,ETS1,COX17,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,-0.31645036,0.0455065580083618
ENSA,hgnc:mesh:D009369,hgnc:uniprot.chain:PRO_0000032458,PGP,Activation,Activation,IncreaseAmount,0.86,0.9419,0.923,2,2,3,-0.49376988,0.0449647885602023
ENSA,CBX5,NFATC2,GBP3,Complex,Complex,IncreaseAmount,0.98,0.98,0.79,1,1,1,-1.2983152,0.0448882937209631
ENSA,hgnc:mesh:D009369,FOXA1,ATP5PF,Activation,IncreaseAmount,IncreaseAmount,0.86,0.982499944198695,0.79,2,1,1,-0.20539197,0.044079155646238
ENSA,hgnc:mesh:D009369,hgnc:chebi:80630,FBXW5,Activation,Inhibition,IncreaseAmount,0.86,0.86,0.89,2,2,1,-0.81471634,0.0439069335517728
ENSA,hgnc:mesh:D009369,SP1,CMC2,Activation,DecreaseAmount,DecreaseAmount,0.86,0.991866,0.79,2,2,1,-0.5231612,0.0435517728299278
ENSA,hgnc:mesh:D009369,ELK1,LLPH,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.95,2,1,2,-0.55183816,0.043057396948753
ENSA,STAT3,HBZ,NABP1,Phosphorylation,Complex,IncreaseAmount,0.8775000000000001,0.8775000000000001,0.923,2,2,3,-1.0732887,0.0429130784512528
ENSA,hgnc:mesh:D009369,ELK1,SRSF9,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,-0.23506066,0.0421764489600176
ENSA,hgnc:mesh:D009369,HIF1A,AHNAK2,Activation,DecreaseAmount,IncreaseAmount,0.86,0.997091188059,0.951,2,3,3,-0.5290864,0.0420195691196348
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,ASXL1,Complex,Complex,IncreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,-0.47444522,0.0419834362895734
ENSA,hgnc:mesh:D009369,HOXA9,GNG10,Activation,DecreaseAmount,IncreaseAmount,0.86,0.86,0.98,2,2,2,-0.30224255,0.0419744071917035
ENSA,INS,hgnc:uniprot:P33336,WDR1,Activation,Inhibition,IncreaseAmount,0.923,0.9499940951,0.86,3,10,2,-0.32743144,0.0417462175989385
ENSA,hgnc:mesh:D009369,MYC,PUF60,Activation,DecreaseAmount,IncreaseAmount,0.86,0.9974999975439454,0.9419,2,9,4,-0.39301023,0.041411852842999
ENSA,hgnc:mesh:D009369,MYB,AEBP2,Activation,IncreaseAmount,DecreaseAmount,0.86,0.98224485,0.79,2,2,1,-1.0693502,0.0411832950087311
ENSA,hgnc:mesh:D009369,PAX2,METAP1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,-0.6944037,0.0410945362231489
ENSA,hgnc:mesh:D009369,NF1,MGAT4A,Activation,Activation,DecreaseAmount,0.86,0.992999173314,0.95,2,5,2,-0.41974118,0.0408615797189767
ENSA,INS,PAX4,TRMT112,Activation,Complex,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.19251974,0.0401955162425602
ENSA,hgnc:mesh:D009369,hgnc:mesh:D051379,GNA13,Activation,IncreaseAmount,IncreaseAmount,0.86,0.951,0.86,2,3,2,-1.8923748,0.040157818045167
ENSA,INS,PAX4,PKIA,Activation,Complex,DecreaseAmount,0.923,0.86,0.79,3,2,1,-0.5993642,0.0382745790609516
ENSA,hgnc:mesh:D009369,ATF4,GRB10,Activation,Activation,IncreaseAmount,0.86,0.949271,0.86,2,4,2,-0.58733433,0.0381967264669657
ENSA,hgnc:mesh:D009369,RELA,SEC63,Activation,IncreaseAmount,DecreaseAmount,0.86,0.992969382,0.79,2,2,1,-0.41999307,0.0381689546185967
ENSA,hgnc:mesh:D009369,hgnc:mesh:D013274,CD9,Activation,Inhibition,DecreaseAmount,0.86,0.9961499999973151,0.86,2,2,2,-0.18766798,0.0379916210487024
ENSA,INS,MYOD1,CLIP1,Activation,IncreaseAmount,DecreaseAmount,0.923,0.94757,0.79,3,5,1,-0.49312216,0.0376994537012954
ENSA,INS,PPARA,HHEX,Activation,DecreaseAmount,DecreaseAmount,0.923,0.98224485,0.79,3,7,1,-0.48123467,0.037251188766327
ENSA,INS,HAL,ARSJ,Activation,Complex,DecreaseAmount,0.923,0.991866,0.89,3,6,1,-0.53827685,0.0371479724211735
ENSA,hgnc:mesh:D009369,POU2F1,KMT2C,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,-0.68483615,0.0371371217205101
ENSA,SNCA,MAGEB2,RXYLT1,Complex,Complex,IncreaseAmount,0.9998164766495,0.86,0.89,9,2,1,-0.7380974,0.0363283117552927
ENSA,INS,RN7SL179P,COPB2,Activation,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.392569,0.0361238348707138
ENSA,STAT3,TCF3,TCEA1,Phosphorylation,IncreaseAmount,DecreaseAmount,0.8775000000000001,0.9419,0.79,2,3,1,-0.276183,0.034953512372708
ENSA,hgnc:mesh:D009369,RBM43P1,MIR4435-2HG,Activation,Activation,IncreaseAmount,0.86,0.86,0.89,2,1,1,-0.836614,0.0346634842277577
ENSA,hgnc:mesh:D009369,MYC,RPS2,Activation,DecreaseAmount,DecreaseAmount,0.86,0.9974999975439454,0.95,2,9,2,-0.06720598,0.0337806769822474
ENSA,INS,RN7SL179P,MMADHC,Activation,Activation,DecreaseAmount,0.923,0.86,0.89,3,2,1,-0.4377102,0.0334667142068796
ENSA,hgnc:mesh:D009369,COL18A1,MVD,Activation,Activation,DecreaseAmount,0.86,0.9824770365,0.86,2,2,2,-0.6970763,0.0331257177477666
ENSA,hgnc:mesh:D009369,RB1,SMC3,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9816495,0.95,2,2,2,-0.45839858,0.0330078093924677
ENSA,hgnc:mesh:D009369,RB1,MRPL40,Activation,IncreaseAmount,DecreaseAmount,0.86,0.9816495,0.79,2,2,1,-0.52059233,0.0323247377908584
ENSA,INS,FXYD6P1,IER3IP1,Activation,Activation,IncreaseAmount,0.923,0.86,0.89,3,2,1,-0.40605244,0.0318983400582802
ENSA,hgnc:mesh:D009369,POU2F1,NSD1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.86,0.79,2,1,1,-0.5987398,0.0309228983176089
ENSA,hgnc:mesh:D009369,hgnc:uniprot:P22265,JUND,Activation,Activation,IncreaseAmount,0.86,0.949999468559,0.86,2,2,2,-0.3240055,0.0305720913812129
ENSA,hgnc:mesh:D009369,NFE2L2,TTC1,Activation,DecreaseAmount,DecreaseAmount,0.86,0.99289794,0.79,2,2,1,-0.46384233,0.0298829737998025
ENSA,hgnc:mesh:D009369,MIR106B,UXS1,Activation,IncreaseAmount,DecreaseAmount,0.86,0.949980317,0.89,2,4,1,-0.8532176,0.0297525974365207
ENSA,hgnc:fplx:PPP2,hgnc:mesh:D000952,RIDA,Complex,Complex,DecreaseAmount,0.9999996267771037,0.86,0.89,9,2,1,-1.0747322,0.0297481104369874
ENSA,hgnc:mesh:D009369,hgnc:mesh:D017382,FTH1,Activation,DecreaseAmount,IncreaseAmount,0.86,0.982497933285,0.86,2,3,2,-0.11422415,0.0286618390133102
ENSA,INS,FOXO4,SORBS3,Activation,Inhibition,DecreaseAmount,0.923,0.8775000000000001,0.79,3,2,1,-0.5060426,0.0285772122483352
ENSA,INS,MYOD1,EDF1,Activation,IncreaseAmount,DecreaseAmount,0.923,0.94757,0.79,3,5,1,-0.20371188,0.0283418316438444
